temp_id	state	age	gender	ethnicity	marital	children	education	income
73	Texas	36-45	F	White/Other	Married	3	College	30K-40K
74	Virginia	66+	M	White/Other	Married	1	College	> 125K
75	Virginia	46-55	M	White/Other	Single	1	College	75K-100K
76	Arizona	46-55	M	White/Other	Married	2	High School	50K-75K
77	Georgia	46-55	M	White/Other	Single	1	High School	> 125K
78	Pennsylvania	66+	M	White/Other	Single	1	Grad School	100K-125K
79	Nebraska	36-45	M	White/Other	Married	1	High School	100K-125K
80	Pennsylvania	46-55	F	White/Other	Married	1	High School	50K-75K
81	Washington	36-45	F	White/Other	Married	1		100K-125K
82	Nebraska	46-55	F	White/Other	Married	0	College	50K-75K
83	Ohio	66+	F	White/Other	Married	0	Grad School	75K-100K
84	New York	56-65	M	White/Other	Married	2		100K-125K
85	Michigan		M	White/Other	Married	0	College	50K-75K
86	New Jersey		M	White/Other	Married	0		> 125K
87	Virginia	66+	M	White/Other	Single	1		30K-40K
88	California	66+	M	Asian	Married	2	Grad School	50K-75K
89	South Carolina	56-65	F	White/Other	Married	1		75K-100K
90	Maryland	36-45	F	White/Other	Married	3	High School	75K-100K
91	Virginia	56-65	F	White/Other	Married	1	High School	100K-125K
92	California			White/Other	Single	1		50K-75K
93	Texas			White/Other	Single	2		40K-50K
94	Georgia	56-65	F	White/Other	Married	0	College	> 125K
95	Maine	66+	M	White/Other	Married	2	High School	75K-100K
96	Minnesota	46-55	M	White/Other	Married	1	College	75K-100K
97	North Carolina	66+	F	White/Other	Married	1	High School	75K-100K
98	Iowa		M	White/Other	Married	4		> 125K
99	California			Asian	Single	0		50K-75K
100	New Jersey		M	White/Other	Married	0	College	> 125K
101	New Jersey	66+	F	White/Other	Married	0	High School	75K-100K
102	Ohio	56-65	M	White/Other	Married	1	Grad School	75K-100K
103	Pennsylvania	36-45	F	White/Other	Single	0	Vocational	40K-50K
104	Washington		F	White/Other	Married	1		> 125K
105	Texas	36-45	M	White/Other	Married	1	College	75K-100K
106	Massachusetts	56-65	F	White/Other	Married	1	College	75K-100K
107	Wisconsin	66+	M	Hispanic	Married	0	College	30K-40K
108	Florida	26-35	F	White/Other	Single	2	College	40K-50K
109	Connecticut	56-65	M	White/Other	Married	1		75K-100K
110	New York	66+	M	White/Other	Married	0	Grad School	50K-75K
111	Virginia	36-45	F	White/Other	Married	1	High School	75K-100K
112	New York	26-35	F	Hispanic	Single	3	High School	30K-40K
113	Massachusetts	56-65	M	White/Other	Married	3	Grad School	> 125K
114	Illinois	56-65	M	White/Other	Married	0	High School	50K-75K
115	Washington	36-45	M	White/Other	Married	2	High School	75K-100K
116	Maryland	56-65	M	African American	Married	1		50K-75K
117	Texas	66+	M	White/Other	Married	0	College	75K-100K
118	New Jersey	56-65	M	White/Other	Single	0	High School	75K-100K
119	Michigan	46-55	F	White/Other	Married	2	College	100K-125K
120	Missouri	46-55	M	White/Other	Married	1	College	> 125K
121	Alabama	56-65	F	White/Other	Married	0	High School	40K-50K
122	Tennessee	36-45	M	White/Other	Single	0	College	> 125K
123	California		F	White/Other	Single	1		50K-75K
124	North Dakota	66+	F	White/Other	Married	0	College	> 125K
125	Illinois	56-65	M	White/Other	Married	2	Grad School	> 125K
126	Washington	36-45	F	White/Other	Married	2	High School	50K-75K
127	California	46-55	M	White/Other	Married	2	College	75K-100K
128	Michigan	56-65	M	White/Other	Married	2		75K-100K
129	Louisiana	26-35	F	African American	Single	0	High School	40K-50K
130	California	46-55	F	White/Other	Married	0	College	50K-75K
131	North Carolina	46-55	F	White/Other	Married	2	Grad School	75K-100K
132	New York	56-65	F	White/Other	Married	2	Grad School	> 125K
133	New Jersey	56-65	F	White/Other	Married	0	College	> 125K
134	Florida	36-45	F	African American	Married	2	High School	40K-50K
135	Iowa	56-65	M	White/Other	Married	0	Grad School	75K-100K
136	Massachusetts	46-55	M	White/Other	Married	2	College	> 125K
137	Georgia	56-65	F	African American	Married	1	High School	75K-100K
138	California	26-35	F	Hispanic	Married	3	High School	40K-50K
139	New York	56-65	M	White/Other	Married	1	College	75K-100K
140	Alabama	56-65	F	African American	Single	1	High School	40K-50K
141	Ohio	66+	M	White/Other	Married	1	High School	40K-50K
142	Mississippi	66+	F	White/Other	Married	0	High School	30K-40K
143	Wyoming	26-35	M	White/Other	Married	1	High School	75K-100K
144	Wisconsin	36-45	F	White/Other	Married	3	High School	100K-125K
145	Indiana	56-65	F	White/Other	Married	1	High School	75K-100K
146	North Carolina	66+	M	White/Other	Married	0	College	100K-125K
147	New Jersey	56-65	F	White/Other	Married	1	College	> 125K
148	Ohio	26-35	M	White/Other	Single	0	High School	40K-50K
149	Michigan	26-35	M	White/Other	Married	2	College	> 125K
150	Georgia	56-65	M	White/Other	Married	0	High School	75K-100K
151	California	66+	M	White/Other	Married	1	College	30K-40K
152	California	36-45	M	White/Other	Married	0	College	50K-75K
153	California			Hispanic	Married	1		50K-75K
154	Tennessee	36-45	F	White/Other	Single	1	High School	> 125K
155	Vermont	66+	F	White/Other	Married	0	High School	40K-50K
156	California	46-55	F	Hispanic	Married	1	High School	50K-75K
157	North Carolina	46-55	M	White/Other	Single	0		75K-100K
158	Pennsylvania	36-45	F	White/Other	Married	2	High School	75K-100K
159	Georgia	56-65	M	White/Other	Single	0	College	50K-75K
160	Georgia	66+	F	African American	Married	0	High School	50K-75K
161	North Carolina	66+	F	White/Other	Married	1	College	40K-50K
162	Florida	36-45	F	White/Other	Married	0		50K-75K
163	Ohio	66+	F	White/Other	Married	1	College	50K-75K
164	Pennsylvania	56-65	M	White/Other	Married	1	Grad School	> 125K
165	Indiana	26-35	M	White/Other	Married	0	High School	100K-125K
166	Utah	46-55	M	Hispanic	Married	4	High School	50K-75K
167	Oklahoma		M	White/Other	Married	1	College	40K-50K
168	Connecticut	66+	F	White/Other	Single	0	Grad School	75K-100K
169	New York	36-45	M	White/Other	Married	1	High School	75K-100K
170	Washington	26-35	M	White/Other	Single	1	High School	75K-100K
171	Kentucky	36-45	M	White/Other	Single	1	High School	30K-40K
172	Georgia	26-35	M	White/Other	Single	0	High School	> 125K
173	Utah	18-25	F	White/Other	Married	1	High School	100K-125K
174	Florida	26-35	F	Hispanic	Married	1	High School	100K-125K
175	Texas	56-65	M	Hispanic	Single	0	College	30K-40K
176	Ohio	46-55	F	White/Other	Single	1		50K-75K
177	Minnesota	56-65	F	White/Other	Single	1	College	50K-75K
178	Iowa	56-65	F	White/Other	Married	0	College	> 125K
179	Maryland	36-45	M	White/Other	Married	2	College	> 125K
180	Texas	36-45	M	White/Other	Married	2	High School	75K-100K
181	New Jersey			White/Other	Married	1		75K-100K
182	North Carolina	18-25	M	White/Other	Married	1		> 125K
183	Florida	36-45	M	Hispanic	Single	1	College	50K-75K
184	Pennsylvania	36-45	M	White/Other	Married	1	High School	40K-50K
185	New York	46-55	F	White/Other	Single	3	High School	50K-75K
186	California	56-65	F	Hispanic	Married	1	High School	50K-75K
187	Florida	56-65	M	African American	Single	3	College	50K-75K
188	Massachusetts	56-65	M	White/Other	Married	2	Grad School	> 125K
189	New York	56-65	F	White/Other	Married	0	College	75K-100K
190	Tennessee	56-65	F	White/Other	Married	0	College	50K-75K
191	Florida	36-45	M	Hispanic	Single	3	College	50K-75K
192	New Jersey	56-65	F	White/Other	Single	0	High School	50K-75K
193	Ohio	66+	M	White/Other	Married	0	High School	30K-40K
194	Texas	56-65	M	White/Other	Married	1		50K-75K
195	Tennessee	46-55	M	White/Other	Married	1	High School	50K-75K
196	Michigan	66+	M	White/Other	Married	0	High School	50K-75K
197	Illinois	56-65	F	White/Other	Married	1		30K-40K
198	California	46-55	F	White/Other	Married	0	College	> 125K
199	North Carolina	56-65	F	White/Other	Single	4	High School	30K-40K
200	Florida	18-25	F	Hispanic	Single	1	High School	40K-50K
201	Florida	18-25	M	Hispanic	Married	2		30K-40K
202	Louisiana	66+	F	African American	Married	1	High School	30K-40K
203	New Jersey		M	White/Other	Married	2	College	> 125K
204	Colorado	36-45	F	Hispanic	Married	1	High School	40K-50K
205	California	36-45	F	White/Other	Single	0	High School	75K-100K
206	California	36-45	F	White/Other	Married	1	High School	30K-40K
207	Missouri	46-55	F	White/Other	Married	2	Grad School	75K-100K
208	New York	46-55	M	White/Other	Married	0	Grad School	50K-75K
209	Illinois		F	White/Other	Married	1		75K-100K
210	Texas	66+	M	Hispanic	Married	1	Grad School	40K-50K
211	Virginia	56-65	F	White/Other	Married	1	High School	100K-125K
212	New York	66+	F	White/Other	Married	0	Grad School	> 125K
213	Massachusetts	18-25	F	White/Other	Married	2	High School	40K-50K
214	California	46-55	F	White/Other	Single	1	Grad School	40K-50K
215	Virginia	56-65	F	White/Other	Married	0		100K-125K
216	Utah	18-25	M	White/Other	Married	4	Grad School	> 125K
217	South Carolina	66+	F	White/Other	Married	0	High School	100K-125K
218	Washington	66+	M	White/Other	Married	0	College	100K-125K
219	New Jersey	36-45	M	White/Other	Married	1	High School	> 125K
220	Virginia	36-45	F	White/Other	Married	1	Grad School	75K-100K
221	Connecticut	46-55	M	Asian	Single	1	College	50K-75K
222	Virginia	46-55	F	White/Other	Married	1		50K-75K
223	Utah	66+	M	White/Other	Married	1	High School	100K-125K
224	New York	46-55	F	White/Other	Married	3	Grad School	75K-100K
225	Florida	56-65	F	White/Other	Married	1	College	50K-75K
226	Georgia	46-55	F	White/Other	Married	1		40K-50K
227	Georgia	18-25	F	White/Other	Married	2	High School	> 125K
228	Illinois	26-35	F	African American	Married	0	High School	40K-50K
229	Virginia	46-55	F	White/Other	Single	3	College	> 125K
230	New York	26-35	F	Asian	Married	1	High School	> 125K
231	California	36-45	F	White/Other	Married	1		50K-75K
232	Florida	46-55	F	White/Other	Single	2	College	30K-40K
233	Minnesota		F	White/Other	Married	2		> 125K
234	Pennsylvania	56-65	F	White/Other	Married	1	College	40K-50K
235	Missouri	66+	F	White/Other	Single	0	College	40K-50K
236	North Carolina	66+	F	White/Other	Married	0	High School	> 125K
237	Pennsylvania	66+	F	White/Other	Married	1	Grad School	40K-50K
238	South Carolina	46-55	F	White/Other	Married	2	High School	50K-75K
239	Missouri	36-45	M	Hispanic	Married	1	High School	30K-40K
240	Connecticut	36-45	F	White/Other	Married	1	College	75K-100K
241	New Jersey	66+	M	White/Other	Married	1	High School	> 125K
242	Florida			Hispanic	Married	2		50K-75K
243	Illinois	36-45	F	White/Other	Married	1		75K-100K
244	Mississippi		M	White/Other	Married	0	High School	100K-125K
245	Oregon	26-35	M	African American	Single	1		30K-40K
246	Pennsylvania		F	White/Other	Married	0	College	75K-100K
247	Kentucky	56-65	F	White/Other	Married	1	College	> 125K
248	Virginia	66+	F	White/Other	Married	2	High School	75K-100K
249	Michigan	46-55	M	White/Other	Single	1		75K-100K
250	Connecticut	56-65	F	White/Other	Married	0	College	75K-100K
251	Maryland	46-55	M	White/Other	Married	2	College	50K-75K
252	Colorado	66+	F	White/Other	Married	0	High School	40K-50K
253	Indiana	36-45	M	White/Other	Married	2	College	40K-50K
254	Minnesota	66+	F	White/Other	Married	0	College	75K-100K
255	Louisiana	66+	M	Hispanic	Married	1	High School	75K-100K
256	Alabama			African American	Married	1		100K-125K
257	Tennessee	56-65	F	White/Other	Married	0	High School	50K-75K
258	Arkansas	46-55	F	White/Other	Married	1	College	50K-75K
259	Florida	36-45	F	White/Other	Married	2	High School	50K-75K
260	Texas	66+	F	White/Other	Married	0	Grad School	50K-75K
261	Maryland	18-25	F	White/Other	Married	1	High School	100K-125K
262	California	46-55	M	Hispanic	Married	1	College	30K-40K
263	New York	26-35	M	White/Other	Married	2		50K-75K
264	Michigan	56-65	F	White/Other	Married	0	Grad School	50K-75K
265	Georgia	18-25	M	White/Other	Married	1	High School	50K-75K
266	Wisconsin	46-55	F	White/Other	Married	1	High School	50K-75K
267	South Carolina		M	White/Other	Married	1		50K-75K
268	Massachusetts	46-55	M	White/Other	Married	2	High School	> 125K
269	California	66+	M	White/Other	Married	1		50K-75K
270	New York	46-55	F	White/Other	Married	0	College	> 125K
271	Montana	66+	M	White/Other	Married	1		50K-75K
272	Massachusetts	66+	F	White/Other	Married	1	College	75K-100K
273	New Jersey	18-25	M	White/Other	Married	2	High School	> 125K
274	Illinois	36-45	M	White/Other	Single	1	High School	100K-125K
275	Virginia	56-65	F	White/Other	Single	0	High School	50K-75K
276	Illinois	56-65	F	White/Other	Married	0	High School	50K-75K
277	California	56-65	M	Hispanic	Married	4	College	75K-100K
278	Texas	66+	M	Hispanic	Married	1	High School	40K-50K
279	Utah	56-65	F	White/Other	Married	1	High School	75K-100K
280	Alabama	46-55	M	White/Other	Married	1	College	75K-100K
281	Michigan	56-65	F	White/Other	Married	0	High School	100K-125K
282	California	46-55	F	White/Other	Married	0	Grad School	75K-100K
283	Massachusetts	56-65	F	White/Other	Single	0	College	40K-50K
284	Tennessee	46-55	F	White/Other	Single	1	High School	50K-75K
285	Illinois	46-55	M	White/Other	Married	3	College	> 125K
286	New York		F	White/Other	Married	1		> 125K
287	New York	46-55	M	Hispanic	Married	3	High School	50K-75K
288	Alabama	46-55	M	African American	Married	1	Grad School	75K-100K
289	Indiana	36-45	F	White/Other	Married	1	College	75K-100K
290	Arizona	26-35	F	White/Other	Single	2	College	40K-50K
291	New York	46-55	F	White/Other	Married	1	High School	75K-100K
292	New York	66+	M	White/Other	Married	0	High School	100K-125K
293	Alabama	36-45	F	White/Other	Married	1	High School	30K-40K
294	Michigan			White/Other	Married	1		30K-40K
295	South Carolina	46-55	F	White/Other	Married	3	College	50K-75K
296	New Jersey		F	White/Other	Married	1		75K-100K
297	California	56-65	F	White/Other	Married	0	High School	> 125K
298	Oklahoma	36-45	F	White/Other	Married	2	Grad School	50K-75K
299	North Carolina	36-45	M	White/Other	Single	0	Grad School	75K-100K
300	Utah	26-35	M	Asian	Married	3	High School	50K-75K
301	South Carolina		M	African American	Single	1		30K-40K
302	Wisconsin	26-35	M	White/Other	Single	0	College	100K-125K
303	Texas	66+	F	White/Other	Married	1	College	40K-50K
304	Pennsylvania	66+	F	White/Other	Single	0	Grad School	100K-125K
305	New Jersey	56-65	F	White/Other	Single	0	High School	30K-40K
306	Virginia	36-45	M	White/Other	Single	0	High School	50K-75K
307	California	46-55	M	Asian	Married	1	High School	75K-100K
308	Michigan		F	White/Other	Married	2		50K-75K
309	New York	46-55	F	White/Other	Married	1	College	> 125K
310	Illinois	36-45	F	White/Other	Married	0	Grad School	> 125K
311	New Jersey	26-35	F	White/Other	Married	2	High School	> 125K
312	Michigan	46-55	M	White/Other	Married	1	College	100K-125K
313	Pennsylvania	46-55	M	White/Other	Married	2	College	50K-75K
314	Tennessee	66+	F	White/Other	Single	1	High School	75K-100K
315	California	26-35	F	White/Other	Married	3	High School	> 125K
316	New Hampshire	26-35	F	White/Other	Married	1	High School	40K-50K
317	California		M	Hispanic	Married	0		> 125K
318	Wisconsin	36-45	M	White/Other	Married	1	College	50K-75K
319	Florida	26-35	M	White/Other	Married	2		100K-125K
320	Pennsylvania	56-65	F	White/Other	Married	0	High School	50K-75K
321	Delaware	18-25	M	White/Other	Married	0	High School	> 125K
322	Maine	46-55	F	White/Other	Married	2	College	50K-75K
323	Indiana	66+	M	White/Other	Married	0	College	40K-50K
324	Massachusetts	56-65	M	White/Other	Married	3	Grad School	> 125K
325	Virginia	46-55	F	White/Other	Married	1	College	50K-75K
326	Minnesota	36-45	M	White/Other	Single	1	High School	50K-75K
327	Oregon		M	White/Other	Married	1		50K-75K
328	Tennessee	46-55	F	White/Other	Single	2	High School	50K-75K
329	Texas		M	African American	Single	0		30K-40K
330	California	46-55	F	White/Other	Single	0		100K-125K
331	Illinois	36-45	F	White/Other	Married	1	College	50K-75K
332	Connecticut	56-65	M	White/Other	Married	1	College	50K-75K
333	Pennsylvania	66+	M	White/Other	Married	1	College	40K-50K
334	Texas		M	White/Other	Married	1		50K-75K
335	Michigan	46-55	M	White/Other	Married	2	High School	40K-50K
336	Maryland	66+	M	White/Other	Married	0		100K-125K
337	West Virginia	46-55	M	White/Other	Married	3	College	> 125K
338	New Jersey	18-25	F	White/Other	Married	0	Grad School	100K-125K
339	Texas	66+	F	White/Other	Married	1	College	100K-125K
340	Minnesota	36-45	F	White/Other	Married	1	College	40K-50K
341	Texas		M	White/Other	Married	1		> 125K
342	Illinois	46-55	F	White/Other	Single	1		50K-75K
343	Massachusetts	66+	F	White/Other	Married	0	High School	50K-75K
344	Georgia	46-55	F	African American	Married	1	High School	75K-100K
345	New Jersey	46-55	F	White/Other	Single	1	Grad School	100K-125K
346	California	66+	M	Hispanic	Single	0	Grad School	75K-100K
347	Florida	66+	F	White/Other	Married	1	College	50K-75K
348	Indiana	56-65	F	White/Other	Married	2	Grad School	100K-125K
349	North Carolina	26-35	F	White/Other	Married	1	College	100K-125K
350	California	66+	M	White/Other	Married	1	College	> 125K
351	Virginia	66+	M	White/Other	Married	2	High School	> 125K
352	New York	56-65	M	White/Other	Married	1	High School	100K-125K
353	Illinois	66+	F	White/Other	Married	0	College	100K-125K
354	Texas	36-45	M	White/Other	Married	1	College	75K-100K
355	Mississippi	18-25	M	White/Other	Married	0	High School	75K-100K
356	Minnesota	56-65	F	White/Other	Single	0	College	50K-75K
357	Florida	46-55	M	White/Other	Married	2	High School	40K-50K
358	Florida	66+	M	White/Other	Married	2	High School	40K-50K
359	Pennsylvania	66+	F	White/Other	Married	0	High School	30K-40K
360	Pennsylvania	36-45	M	African American	Married	2		40K-50K
361	New Jersey		M	White/Other	Married	2	College	> 125K
362	California	56-65	M	Hispanic	Single	0	High School	> 125K
363	Wisconsin		F	White/Other	Single	1		30K-40K
364	California	46-55	M	White/Other	Married	1		50K-75K
365	Kansas	56-65	F	White/Other	Single	0	College	50K-75K
366	Michigan	18-25	M	White/Other	Married	2	High School	50K-75K
367	Maryland	56-65	M	White/Other	Married	1	High School	> 125K
368	California	56-65	M	Hispanic	Married	0	College	> 125K
369	Illinois	36-45	M	White/Other	Married	1	Grad School	100K-125K
370	Georgia	56-65	F	White/Other	Single	1	College	30K-40K
371	Texas	46-55	M	White/Other	Married	2	High School	30K-40K
372	Ohio	56-65	M	White/Other	Single	0		50K-75K
373	Wisconsin	56-65	F	White/Other	Married	1	College	50K-75K
374	Massachusetts	46-55	M	White/Other	Married	2	Grad School	> 125K
375	Florida	46-55	M	White/Other	Single	2		75K-100K
376	Minnesota	46-55	M	White/Other	Married	0	Grad School	100K-125K
377	California	66+	F	White/Other	Married	0	High School	40K-50K
378	Minnesota	36-45	M	White/Other	Married	0	High School	> 125K
379	Connecticut	56-65	F	White/Other	Married	0	High School	> 125K
380	Pennsylvania	56-65	F	White/Other	Married	1	High School	75K-100K
381	Virginia	66+	M	White/Other	Married	0	Grad School	> 125K
382	California	18-25	M	Hispanic	Married	3	High School	50K-75K
383	Texas	26-35	M	White/Other	Married	1		100K-125K
384	Virginia	56-65	M	White/Other	Married	2	College	> 125K
385	Kentucky	56-65	F	White/Other	Married	0	High School	75K-100K
386	Ohio			White/Other	Married	2		50K-75K
387	Virginia		F	Asian	Single	1		75K-100K
388	Colorado	66+	F	White/Other	Married	1	Grad School	> 125K
389	New York	66+	M	White/Other	Married	0	High School	30K-40K
390	Kentucky	66+	M	White/Other	Married	1	High School	75K-100K
391	Ohio	66+	M	White/Other	Married	1	Grad School	75K-100K
392	Virginia	66+	M	African American	Single	0	Grad School	75K-100K
393	Texas	26-35	F	Hispanic	Married	0	High School	30K-40K
394	Texas	36-45	F	Hispanic	Single	0	High School	40K-50K
395	Michigan	46-55	M	White/Other	Single	2		> 125K
396	New York	66+	F	White/Other	Married	0		75K-100K
397	California	36-45	F	Hispanic	Married	1	High School	50K-75K
398	Missouri	26-35	F	White/Other	Married	0	College	75K-100K
399	Wisconsin	36-45	F	White/Other	Married	1	High School	> 125K
400	Tennessee	56-65	M	White/Other	Married	0	High School	> 125K
401	New Jersey	46-55	F	White/Other	Married	0	High School	> 125K
402	North Carolina	46-55	F	White/Other	Single	1	High School	30K-40K
403	Nevada	66+	M	Hispanic	Married	0	College	100K-125K
404	Michigan	18-25	F	White/Other	Married	1		40K-50K
405	Florida	26-35	F	Hispanic	Single	1	High School	50K-75K
406	Virginia	18-25	F	White/Other	Single	0	High School	> 125K
407	Tennessee	46-55	F	White/Other	Married	2	High School	50K-75K
408	Idaho	56-65	M	White/Other	Married	0	Vocational	50K-75K
409	Florida	18-25	M	White/Other	Married	2		> 125K
410	California	56-65	F	Hispanic	Married	0	College	100K-125K
411	West Virginia	18-25	F	White/Other	Married	0	College	50K-75K
412	Arizona	46-55	F	Hispanic	Married	1	High School	50K-75K
413	Florida	56-65	F	White/Other	Married	0	College	75K-100K
414	Kentucky	56-65	M	White/Other	Single	1		50K-75K
415	Oregon	66+	M	White/Other	Married	1	College	> 125K
416	New York	46-55	M	White/Other	Married	3	High School	50K-75K
417	Indiana	66+	F	White/Other	Married	3	High School	50K-75K
418	California	46-55	M	White/Other	Single	0	Grad School	> 125K
419	Oklahoma	36-45	F	White/Other	Married	0	High School	30K-40K
420	California	46-55	F	White/Other	Married	4	College	> 125K
421	Illinois	18-25	M	White/Other	Single	1	High School	100K-125K
422	Pennsylvania	46-55	F	White/Other	Married	2	College	50K-75K
423	Arkansas	46-55	M	African American	Single	2	College	75K-100K
424	Virginia	46-55	M	White/Other	Single	2		75K-100K
425	Washington	66+	M	White/Other	Married	1	High School	75K-100K
426	Oklahoma	46-55	F	White/Other	Married	3	College	> 125K
427	Georgia	18-25	M	African American	Married	2	High School	40K-50K
428	Illinois	56-65	M	White/Other	Married	1	High School	50K-75K
429	Arizona	36-45	M	White/Other	Married	0	Grad School	75K-100K
430	Texas	56-65	F	White/Other	Married	1	High School	> 125K
431	New Jersey	56-65	F	White/Other	Single	0	Grad School	> 125K
432	Michigan	36-45	F	White/Other	Married	2	High School	40K-50K
433	Idaho	46-55	F	White/Other	Married	0	Grad School	75K-100K
434	Tennessee	56-65	M	White/Other	Married	0	College	> 125K
435	North Carolina	18-25	M	White/Other	Married	1	High School	> 125K
436	Massachusetts			White/Other	Married	1		100K-125K
437	California	36-45	F	Asian	Married	1	College	100K-125K
438	California	66+	M	Hispanic	Married	0		100K-125K
439	South Dakota	66+	M	White/Other	Married	0	High School	50K-75K
440	Utah	56-65	F	White/Other	Married	3	High School	75K-100K
441	Iowa	66+	M	White/Other	Married	2	Grad School	40K-50K
442	Indiana	66+	M	White/Other	Married	1	High School	50K-75K
443	Massachusetts	46-55	F	White/Other	Married	1		40K-50K
444	Texas	46-55	M	White/Other	Married	2	College	100K-125K
445	Connecticut	56-65	F	White/Other	Married	1	High School	50K-75K
446	Pennsylvania	46-55	M	White/Other	Married	2	High School	100K-125K
447	Washington	56-65	F	White/Other	Married	0	College	50K-75K
448	Michigan	36-45	F	Hispanic	Single	1	College	100K-125K
449	New Jersey	66+	M	White/Other	Married	0	Grad School	100K-125K
450	Colorado	26-35	F	White/Other	Married	2	College	75K-100K
451	Illinois	66+	F	White/Other	Married	0	High School	30K-40K
452	New York	46-55	M	African American	Married	1		40K-50K
453	Oklahoma			White/Other	Married	2		50K-75K
454	New Jersey	66+	F	White/Other	Married	0	High School	50K-75K
455	Washington	66+	M	White/Other	Married	0	High School	75K-100K
456	Idaho	66+	F	White/Other	Married	0	High School	50K-75K
457	Illinois	56-65	F	White/Other	Married	0	High School	40K-50K
